id,count
0,45.40861210670474
1,48.13703198460816
2,45.99913019527514
3,46.378828108052296
4,41.77189376740122
5,41.77349190705098
6,41.60777832613677
7,42.72294782124074
8,42.55871521221542
9,42.20830481968932
10,40.47705900643837
11,37.224799613977055
12,35.18064578907676
13,31.543740603859746
14,73.79143371514559
15,77.83283227815942
16,75.05935785941823
17,73.91478706372331
18,68.59572066124998
19,66.99335798337437
20,70.0980656585708
21,74.05285095773505
22,73.51198741446505
23,71.9602678912999
24,71.99188404051029
25,65.63195349089654
26,57.85196258047728
27,65.03757534185931
28,92.29891433406368
29,91.96196158684805
30,87.79500123796718
31,82.95786221033914
32,84.61317085176452
33,82.01850465407847
34,88.83760388636395
35,87.87427283408358
36,84.39749819300468
37,82.55077319987122
38,74.70121740161898
39,67.4785328974111
40,69.25212071954594
41,80.31091655884535
42,110.72564261681993
43,113.04684210256217
44,108.27787941931604
45,106.25907616935427
46,109.94586580257341
47,110.11840205529913
48,119.58234743893493
49,104.65439508210339
50,109.80613746249846
51,109.24963363682582
52,107.6858205293541
53,109.38203161843086
54,109.4149395930412
55,107.04688690220232
56,44.02308200695438
57,47.125744781166986
58,54.4589306399489
59,50.37200634194514
60,48.59517062765299
61,50.22718650209049
62,46.03095984736499
63,44.22479999958435
64,46.90480244981552
65,51.04792856163836
66,52.45923263809806
67,47.794972028554135
68,43.91742980517224
69,39.25908170420567
70,33.60530871932009
71,33.69969622685732
72,35.37428006496107
73,40.062323730135816
74,37.24437547762584
75,37.038852350952574
76,34.8221909856884
77,35.699807486844094
78,35.442876846902685
79,34.40962172113014
80,37.63715257378507
81,35.22933596891935
82,32.63971206938858
83,32.83634993373298
84,3.965830323412032
85,4.609446049124714
86,4.491603336423645
87,6.134058538639237
88,5.298385514802579
89,4.008186226385254
90,4.589767840445895
91,4.9770608506277245
92,4.440820561436679
93,5.376288142106893
94,5.521103572029647
95,5.3012763316009375
96,5.647314385740724
97,6.360955990556441
98,4.700946140099457
99,4.646568055432784
100,3.3437094739655566
101,4.634028924955264
102,3.889143527853643
103,3.228045180690043
104,5.2417993354033
105,4.437985413727571
106,2.7164842129482594
107,4.585306156098054
108,3.842743559923675
109,5.760086036983706
110,6.006486633643582
111,4.619494399532803
112,4.887979767130004
113,3.23747895862923
114,5.149525285619969
115,4.127940642200098
116,2.5034175132992584
117,5.4313515664230625
118,5.292365786323283
119,4.7279890171272685
120,3.8751951959186135
121,3.603653383719159
122,5.0615584140873855
123,4.817742531294293
124,4.720339893970665
