id,count
0,44.71676173480289
1,46.845344594785075
2,44.233053084142526
3,43.84296295106178
4,39.61485696877204
5,41.87026977477047
6,38.73270620975269
7,41.74359873132271
8,41.88218104947292
9,40.344967287718035
10,39.55910607861055
11,37.56201140458759
12,34.52824314693909
13,32.25099956814696
14,71.70843645709641
15,78.20871734252829
16,73.71731213570322
17,73.94939234995337
18,66.51702125569963
19,61.928043798324886
20,69.3467279610741
21,74.54360241118582
22,72.61321532096021
23,68.74650542614967
24,70.3748892144556
25,64.4828820590026
26,55.773320595894454
27,63.728133721399686
28,91.91361909338488
29,92.42799102053779
30,85.84699396675325
31,85.58402449891713
32,86.6511421750869
33,81.88852919979794
34,89.75463413733857
35,87.74474051050589
36,85.61320084110669
37,81.94002183760067
38,74.85868055851962
39,70.97716941269336
40,71.87793809408777
41,76.2891177525831
42,115.14064863261987
43,114.57045366070412
44,108.11604195410749
45,104.03357074184105
46,109.93013478541639
47,114.69358050433534
48,116.71949788292805
49,108.44058404620755
50,116.2502634599594
51,111.79489666949753
52,111.99999745575352
53,106.63290920581392
54,111.3622661591096
55,115.01719754810685
56,43.627255790837665
57,45.83048976750058
58,53.69411445711067
59,49.38415229368681
60,49.15295755706968
61,49.45525368075269
62,48.22943615988268
63,44.67713020043145
64,43.77469379142231
65,48.84442275274149
66,52.05184510272701
67,51.45544738271204
68,44.42502605458037
69,37.378144909841616
70,33.66259925138797
71,32.60417290619192
72,34.558087988135426
73,39.16478578053083
74,37.72377908411903
75,37.11579520518631
76,33.945840765528395
77,36.73882572538617
78,34.22929699221369
79,32.93218446542591
80,36.82225926672741
81,35.943233363504035
82,33.59098125744862
83,32.366240824952
84,4.108725374051831
85,4.421535731056098
86,4.249535309483606
87,5.565448863083262
88,5.921786439527335
89,3.9403828388496893
90,4.691865897317039
91,3.925507282908211
92,4.3324932423133475
93,4.811431306568436
94,4.557537253242111
95,6.252883383733071
96,5.259434028318493
97,6.229965477678447
98,4.970294292672442
99,5.080067562381315
100,3.7998666951202185
101,4.67652829997845
102,4.042458694141462
103,3.1398692078703516
104,4.879097081619336
