id,count
0,45.73561349792698
1,40.80535639111121
2,43.359762575820255
3,38.11983519548828
4,38.75875457057947
5,38.282415037535834
6,33.87012521404682
7,37.97793282305886
8,38.61153377863271
9,41.127594995365435
10,40.928740430524094
11,38.036820200843735
12,35.45158668992402
13,31.307177645997857
14,53.44348060296231
15,49.40317477382648
16,54.13878780545437
17,50.60867408895174
18,48.75024285432616
19,51.55973090107818
20,53.866846170637025
21,59.59682149171551
22,60.48431210366504
23,60.13616818380227
24,62.90114877434219
25,59.76600586561302
26,53.48926373856771
27,65.02491146666503
28,59.62797499297006
29,59.154166111615616
30,64.32954882384793
31,61.442935451075186
32,57.742186284333144
33,61.38849831401286
34,75.45997030065321
35,83.5601554941934
36,85.94429149559326
37,74.63173940059569
38,68.1978627019995
39,72.30392380074511
40,82.0052509717069
41,79.94308713452887
42,81.5770367324101
43,70.57845255868685
44,74.64034634875995
45,77.8334860373631
46,79.83134878172191
47,83.92029448409201
48,89.68257866179692
49,95.18262194609645
50,97.01859784957078
51,93.29826719732111
52,96.75212957104526
53,104.82248615770837
54,110.33047930421048
55,113.52867728427694
56,40.80226614623082
57,40.77535051918235
58,47.34268748513234
59,49.1499393605597
60,50.046677106370524
61,50.03199439007298
62,47.137298789078336
63,41.76173735653511
64,41.68311412385606
65,48.441535253547826
66,54.23357878745317
67,54.01058911027847
68,47.46793446435831
69,38.59857619986846
70,31.635907872069115
71,36.47575139239868
72,39.42138290487138
73,37.25327892636391
74,40.91439072521121
75,43.594943885405485
76,39.739963015619324
77,36.892663781509086
78,36.33512094526114
79,36.658129715664934
80,38.543618201484136
81,35.85404126769324
82,34.79426987272321
83,32.55546769531829
84,4.563246393471418
85,5.828732962813726
86,5.0296221100339995
87,4.9572533076219045
88,4.934947215467972
89,3.7711521293828976
90,2.8877063812195742
91,4.103645266860816
92,5.200273890585864
93,6.019450696891255
94,6.08482620438836
95,5.456782607249731
96,5.146687117471033
97,6.211287213779089
98,3.5740887458956543
99,3.2046518037594107
100,3.1028302155194982
101,3.096086851803413
102,3.531695364934051
