id,count
0,45.40861210670474
1,48.13703198460816
2,45.99913019527514
3,46.378828108052296
4,41.77189376740122
5,41.77349190705098
6,41.60777832613677
7,42.72294782124074
8,42.849412056317405
9,41.51673126804049
10,40.83763668366369
11,37.20152343391895
12,34.91537536372312
13,32.249672027858985
14,73.79143371514559
15,77.83283227815942
16,75.05935785941823
17,73.91478706372331
18,68.59572066124998
19,66.99335798337437
20,70.0980656585708
21,74.05285095773505
22,72.652368362293
23,72.03626124154952
24,73.03183107970968
25,64.57654318224935
26,57.823961662120894
27,65.15134429475144
28,92.29891433406368
29,91.96196158684805
30,87.79500123796718
31,82.95786221033914
32,84.61317085176452
33,82.01850465407847
34,88.83760388636395
35,87.87427283408358
36,83.54263532318743
37,83.92453574353165
38,73.99642670769578
39,68.05656628751916
40,69.89817023656278
41,80.28027797050619
42,110.72564261681993
43,113.04684210256217
44,108.27787941931604
45,106.25907616935427
46,109.94586580257341
47,110.11840205529913
48,119.58234743893493
49,104.65439508210339
50,110.40064206847796
51,109.61466817648073
52,107.35848529961424
53,109.34293305566509
54,109.49733075830426
55,107.81884416374061
56,44.02308200695438
57,47.125744781166986
58,54.4589306399489
59,50.37200634194514
60,48.59517062765299
61,50.22718650209049
62,46.03095984736499
63,44.22479999958435
64,46.13875774119067
65,50.45886087785176
66,51.33851819831514
67,48.06172399100499
68,44.311230879405855
69,39.12117812781603
70,33.60530871932009
71,33.69969622685732
72,35.37428006496107
73,40.062323730135816
74,37.24437547762584
75,37.038852350952574
76,34.8221909856884
77,35.699807486844094
78,34.593843925544824
79,34.32095389974897
80,37.79477839896072
81,34.91325166748507
82,32.9354883623786
83,33.03535211602574
84,3.965830323412032
85,4.609446049124714
86,4.491603336423645
87,6.134058538639237
88,5.298385514802579
89,4.008186226385254
90,4.589767840445895
91,4.9770608506277245
92,4.408397582098025
93,5.358475481178313
94,5.545038788235685
95,5.646443848163967
96,5.689271536177856
97,6.356945173838195
98,4.700946140099457
99,4.646568055432784
100,3.3437094739655566
101,4.634028924955264
102,3.889143527853643
103,3.228045180690043
104,5.2417993354033
105,4.437985413727571
106,2.7590768241150943
107,4.528716975872795
108,3.7597876890567417
109,5.498104682801302
110,5.8165408366737505
111,4.289170324805157
112,4.887979767130004
113,3.23747895862923
114,5.149525285619969
115,4.127940642200098
116,2.5034175132992584
117,5.4313515664230625
118,5.292365786323283
119,4.7279890171272685
120,3.744637027568881
121,3.48225927794921
122,4.799750735485439
123,4.917950861620815
124,4.949230829170115
