id,count
0,44.56081349559604
1,45.78388596242799
2,43.0882846241411
3,39.61429295036667
4,36.57109245210842
5,43.12726394533517
6,39.303753876530656
7,41.28996508724153
8,39.545345641467506
9,43.37743649870997
10,42.25272794740655
11,41.773299034836256
12,34.85042889295065
13,27.98455715502537
14,69.7946645003851
15,76.38147032315031
16,71.57154201609009
17,74.2395657042442
18,66.81346522384308
19,61.691740269078224
20,67.97169578960353
21,69.98079108238849
22,68.30833906274178
23,69.81928592299693
24,68.95724887177096
25,68.5620022093459
26,53.88276162105302
27,61.01971744059158
28,94.36401309408141
29,84.08626898490559
30,87.76061161676414
31,79.86505748013072
32,75.55618235674243
33,75.72647405899734
34,86.7091874453993
35,79.30192986098407
36,76.87327881267947
37,76.24775039127938
38,69.4933299772967
39,66.98134225847753
40,65.60194320959009
41,76.13328429783897
42,111.25755607559786
43,116.25180939124982
44,101.44824307497146
45,102.37936081150801
46,107.00566320075106
47,105.0439426340076
48,114.00557819685484
49,109.02531195272735
50,111.451884707625
51,106.99706812295045
52,111.96367288616001
53,112.83966036075951
54,111.09055327730599
55,117.50902810406859
56,48.45326821421785
57,47.7232883754097
58,51.1876381088826
59,52.527338956511265
60,50.869895462407726
61,51.57407065044986
62,57.695853574876395
63,46.04006451080521
64,49.74598633316123
65,52.12935574929417
66,49.1327188703309
67,55.835613165324034
68,50.06564786664508
69,40.673841421656775
70,33.07406307143536
71,35.02858131210879
72,30.313977792801047
73,36.52968460589244
74,33.657878010243465
75,33.73326557975057
76,32.6180244228417
77,33.36237864153349
78,32.10258317807397
79,31.874536963088122
80,35.30561649282454
81,35.56044096124525
82,31.899870122295628
83,31.649558509374796
84,6.461880887503485
85,6.297871967575248
86,6.050773596880328
87,5.2397968835752575
88,4.728497167769005
89,5.838040567340287
90,6.932897233595365
91,6.744203312159301
92,5.3251511107626195
93,6.8881737989657825
94,6.827518511795163
95,7.807643565331561
96,7.271322469130777
97,9.181547430705804
98,4.000870333449207
99,4.56709915362833
100,4.131490963822084
101,5.385448666737661
102,3.854007999560338
103,3.379040254716681
104,5.229733246907957
105,4.466803187693873
106,4.302654728303736
107,4.248314642185512
108,5.132974057146605
109,10.301402859168164
110,9.387676796323344
111,9.12190919460768
112,3.825535476414558
113,3.5108345945579598
114,6.177742428362825
115,3.274731584613016
116,3.8695431817462356
117,6.729236646153921
118,5.524099719488565
119,5.6474297735787236
120,5.789828823626378
121,4.531162249029861
122,7.053682679431902
123,8.210365879028187
124,9.56993706047964
125,10.136251694979709
126,3.3462647380049453
127,4.062681557517309
128,5.321125773134889
129,6.48496577202261
130,5.302265173200305
131,6.010107657168321
132,5.699399794297777
133,4.07070320919442
134,4.569329254330215
135,6.925220364897872
136,6.489418220785315
137,4.691386244152685
138,5.84317618885135
139,6.580100095627121
140,3.904450457463978
141,2.7550212238075815
142,2.5318266652421153
143,2.9340570893932068
144,3.5143947658532984
145,3.985156396807734
146,2.859192296563824
147,1.998966277518615
148,3.466606126054736
149,3.6686711332208706
150,5.741113813937432
151,3.910004873410416
152,6.949634093685663
153,5.553990230640075
154,2.029981557828468
155,2.895849722871019
156,2.2326848223424856
157,1.9442591594521657
158,2.369015654958885
159,2.987995626224713
160,3.150422680168533
161,2.517009858380169
162,2.3310095263179402
163,3.128026155562686
164,3.602727597786976
165,4.8766652394779975
166,4.480082209049526
167,3.5951742567776312
168,4.25612105885052
169,4.6564927905535685
170,4.365984011178276
171,3.294853369639491
172,4.312912214050996
173,4.6315767546595525
174,3.635024446085403
175,5.516334052570736
176,5.0129284586701495
177,5.2147122815898515
178,5.746053071344658
179,5.5244018175649074
180,4.838714056053114
181,5.153926180979413
182,18.797393291109262
183,18.608976520321136
184,18.727801897391977
185,19.77094910386777
186,17.520660707692624
187,18.07264359135026
188,18.443271402235247
189,18.27391232453937
190,17.127730942289993
191,17.149378933952953
192,17.15674342674154
193,17.703061027009536
194,17.978375934191583
195,14.66915336326859
196,16.77663923914674
197,14.634244001453443
198,13.837155761268015
199,15.943765056756668
200,12.2328623580397
201,13.82593219735562
202,14.864596596028266
203,15.677302718466784
204,18.655580818776144
205,15.63469497844823
206,15.789083984785753
207,11.813698907097239
208,13.282574807657111
209,16.268080120167433
210,4.086638662043222
211,5.547558289667604
212,4.810938299566805
213,3.7355860029163015
214,3.7245360852871254
215,4.059860281577695
216,4.8776195032551986
217,4.738467297004778
